delivery_id,date,day_of_week,month,city_zone,time_window,weather,attempt_number,driver_experience_yrs,package_count,weight_kg,distance_km,stops_before_this,traffic_index,delivery_success,delay_minutes
DLV-02815,2024-02-18,Sunday,2,rural,evening_17_21,clear,1,0.5,10,15.52,31.21,34,2.8,0,
DLV-02816,2024-03-14,Thursday,3,suburban,anytime,clear,1,4.7,7,12.11,19.23,35,3.1,1,15.2
DLV-02817,2024-07-10,Wednesday,7,urban_core,evening_17_21,clear,2,1.9,9,26.21,6.51,35,7.9,1,27.4
DLV-02818,2024-09-17,Tuesday,9,suburban,afternoon_12_17,cloudy,1,4.9,1,2.74,13.32,14,4.6,1,26.3
DLV-02819,2024-12-21,Saturday,12,suburban,evening_17_21,clear,1,2.8,11,21.4,11.63,29,2.3,1,10.6
DLV-02820,2024-03-10,Sunday,3,suburban,evening_17_21,clear,1,5.3,3,1.22,16.59,14,1.2,0,
DLV-02821,2024-03-30,Saturday,3,suburban,afternoon_12_17,snow,2,2.1,6,11.72,13.98,28,2.1,0,
DLV-02822,2024-09-16,Monday,9,rural,morning_08_12,clear,1,0.5,4,2.17,26.43,3,2.7,1,16.8
DLV-02823,2024-05-05,Sunday,5,urban_inner,afternoon_12_17,cloudy,1,2.9,10,22.18,11.21,33,8.4,1,34.4
DLV-02824,2024-08-18,Sunday,8,suburban,evening_17_21,clear,1,3.4,10,13.53,13.55,22,3.4,1,16.3
DLV-02825,2024-10-21,Monday,10,urban_core,afternoon_12_17,clear,1,3.0,1,2.56,0.56,34,9.1,1,38.7
DLV-02826,2024-05-08,Wednesday,5,rural,evening_17_21,clear,2,4.8,9,25.6,28.36,27,3.2,0,
DLV-02827,2024-10-06,Sunday,10,urban_core,morning_08_12,cloudy,1,3.9,7,9.98,3.46,30,6.2,0,
DLV-02828,2024-11-08,Friday,11,urban_core,anytime,clear,1,1.7,11,16.98,1.51,32,7.1,1,32.5
DLV-02829,2024-04-09,Tuesday,4,urban_core,afternoon_12_17,rain,2,5.1,7,13.25,5.42,17,8.2,1,44.4
DLV-02830,2024-11-21,Thursday,11,suburban,afternoon_12_17,clear,1,3.5,1,0.83,15.36,4,1.7,0,
DLV-02831,2024-10-23,Wednesday,10,urban_inner,morning_08_12,clear,1,0.5,9,25.23,0.5,8,7.1,0,
DLV-02832,2024-06-30,Sunday,6,urban_inner,morning_08_12,rain,1,2.3,8,11.75,11.27,19,7.4,1,39.5
DLV-02833,2024-06-22,Saturday,6,rural,evening_17_21,clear,1,3.9,11,8.25,31.01,37,3.0,1,14.3
DLV-02834,2024-11-11,Monday,11,rural,anytime,clear,1,2.4,10,23.59,27.65,8,1.6,1,11.7
DLV-02835,2024-12-29,Sunday,12,urban_core,afternoon_12_17,clear,1,8.9,5,4.46,2.13,17,7.9,0,
DLV-02836,2024-07-06,Saturday,7,urban_core,morning_08_12,rain,3,0.5,4,2.75,6.12,14,8.7,0,
DLV-02837,2024-02-26,Monday,2,suburban,afternoon_12_17,rain,1,3.8,1,1.82,14.01,14,1.3,1,27.2
DLV-02838,2024-01-31,Wednesday,1,rural,morning_08_12,clear,1,5.2,9,19.02,26.4,13,1.0,1,18.9
DLV-02839,2024-03-24,Sunday,3,urban_inner,morning_08_12,clear,1,3.6,8,14.7,6.47,34,6.6,0,
DLV-02840,2024-05-31,Friday,5,suburban,evening_17_21,cloudy,1,1.5,2,4.15,14.53,39,2.6,1,21.4
DLV-02841,2024-02-05,Monday,2,urban_core,anytime,snow,2,1.5,4,2.45,8.48,35,7.5,1,55.7
DLV-02842,2024-07-31,Wednesday,7,suburban,morning_08_12,clear,1,2.6,4,6.34,10.05,19,3.8,1,24.9
DLV-02843,2024-12-29,Sunday,12,suburban,afternoon_12_17,rain,3,1.5,7,8.85,14.93,10,5.3,0,
DLV-02844,2024-04-15,Monday,4,urban_inner,morning_08_12,clear,1,6.4,3,8.78,5.34,16,6.1,1,27.8
DLV-02845,2024-12-07,Saturday,12,urban_core,morning_08_12,clear,1,0.5,8,3.47,5.45,24,8.0,0,
DLV-02846,2024-08-07,Wednesday,8,rural,morning_08_12,clear,1,3.1,11,12.16,29.73,28,2.5,1,21.3
DLV-02847,2024-06-11,Tuesday,6,suburban,afternoon_12_17,clear,1,0.5,7,19.9,10.3,22,4.7,1,23.6
DLV-02848,2024-08-07,Wednesday,8,urban_core,morning_08_12,clear,1,2.3,10,29.55,6.22,8,6.4,1,21.6
DLV-02849,2024-09-26,Thursday,9,suburban,afternoon_12_17,snow,2,3.8,4,10.11,14.78,24,4.0,0,
DLV-02850,2024-04-29,Monday,4,suburban,morning_08_12,clear,1,0.5,9,4.55,17.91,22,1.0,1,16.2
DLV-02851,2024-12-01,Sunday,12,urban_inner,morning_08_12,clear,2,3.7,6,10.89,8.07,1,4.9,0,
DLV-02852,2024-06-30,Sunday,6,suburban,morning_08_12,clear,1,0.5,3,4.14,14.86,0,5.0,0,
DLV-02853,2024-04-15,Monday,4,urban_inner,evening_17_21,rain,1,2.9,7,17.34,9.28,37,3.8,0,
DLV-02854,2024-08-04,Sunday,8,rural,evening_17_21,rain,1,2.1,6,2.69,32.26,5,1.0,1,17.2
DLV-02855,2024-07-23,Tuesday,7,urban_core,evening_17_21,clear,1,1.1,8,6.66,0.95,14,8.2,1,25.5
DLV-02856,2024-03-10,Sunday,3,urban_core,afternoon_12_17,clear,2,0.5,5,8.1,0.5,6,6.3,0,
DLV-02857,2024-02-13,Tuesday,2,urban_core,afternoon_12_17,clear,1,4.0,6,4.35,4.19,1,9.1,0,
DLV-02858,2024-11-24,Sunday,11,suburban,afternoon_12_17,clear,2,1.4,1,2.17,15.09,29,3.6,1,20.9
DLV-02859,2024-10-27,Sunday,10,suburban,morning_08_12,clear,1,0.5,8,20.13,9.03,28,5.8,1,25.5
DLV-02860,2024-08-15,Thursday,8,rural,evening_17_21,clear,2,4.4,1,2.2,27.81,11,4.4,1,21.3
DLV-02861,2024-07-02,Tuesday,7,suburban,afternoon_12_17,cloudy,1,0.8,3,4.47,11.74,33,5.4,0,
DLV-02862,2024-04-16,Tuesday,4,urban_inner,afternoon_12_17,cloudy,1,4.0,2,5.34,4.12,29,5.0,1,25.3
DLV-02863,2024-03-24,Sunday,3,rural,afternoon_12_17,clear,1,2.5,6,4.03,27.48,35,1.0,1,18.7
DLV-02864,2024-12-03,Tuesday,12,urban_core,afternoon_12_17,clear,1,0.6,8,8.02,6.64,34,9.1,1,36.5
DLV-02865,2024-09-06,Friday,9,suburban,anytime,cloudy,1,0.5,8,12.97,19.55,1,3.5,1,23.2
DLV-02866,2024-12-28,Saturday,12,urban_inner,afternoon_12_17,cloudy,1,2.7,7,3.26,14.34,2,6.1,1,18.2
DLV-02867,2024-01-21,Sunday,1,suburban,afternoon_12_17,clear,1,0.5,7,3.91,17.73,11,5.2,1,21.0
DLV-02868,2024-07-14,Sunday,7,suburban,afternoon_12_17,rain,1,0.5,8,10.98,14.97,3,1.8,1,25.5
DLV-02869,2024-06-26,Wednesday,6,suburban,anytime,clear,3,3.6,5,14.24,13.68,6,4.4,1,22.7
DLV-02870,2024-01-07,Sunday,1,urban_core,afternoon_12_17,clear,1,2.3,3,8.26,4.95,19,6.5,1,22.9
DLV-02871,2024-03-10,Sunday,3,urban_inner,afternoon_12_17,clear,2,1.2,2,3.12,8.44,18,7.0,1,36.0
DLV-02872,2024-05-06,Monday,5,urban_inner,morning_08_12,snow,1,2.3,3,2.05,11.36,7,6.4,1,38.7
DLV-02873,2024-06-08,Saturday,6,suburban,evening_17_21,clear,1,2.7,11,8.59,18.8,2,4.8,1,9.6
DLV-02874,2024-09-04,Wednesday,9,urban_inner,morning_08_12,rain,1,2.5,11,14.51,4.51,26,5.2,0,
DLV-02875,2024-07-21,Sunday,7,rural,afternoon_12_17,clear,1,3.1,3,2.6,27.11,14,1.0,0,
DLV-02876,2024-05-27,Monday,5,urban_inner,evening_17_21,clear,2,8.5,7,3.67,10.87,7,5.8,1,17.6
DLV-02877,2024-05-22,Wednesday,5,urban_inner,anytime,cloudy,3,1.5,1,2.12,7.62,17,4.9,1,27.3
DLV-02878,2024-07-17,Wednesday,7,suburban,afternoon_12_17,clear,1,1.1,7,13.09,12.76,28,2.6,0,
DLV-02879,2024-06-02,Sunday,6,urban_inner,evening_17_21,clear,3,0.5,6,6.52,11.48,35,4.7,1,28.1
DLV-02880,2024-05-21,Tuesday,5,rural,morning_08_12,clear,1,0.5,11,26.43,26.47,2,2.7,1,14.3
DLV-02881,2024-11-08,Friday,11,suburban,evening_17_21,rain,3,0.5,10,23.95,15.97,8,6.4,1,37.8
DLV-02882,2024-06-13,Thursday,6,urban_inner,afternoon_12_17,clear,1,1.2,2,3.25,7.05,9,7.0,0,
DLV-02883,2024-11-09,Saturday,11,urban_core,afternoon_12_17,clear,3,2.8,10,5.61,11.15,39,8.3,1,39.0
DLV-02884,2024-01-21,Sunday,1,urban_inner,evening_17_21,clear,2,0.5,1,2.78,11.75,19,6.8,1,26.6
DLV-02885,2024-03-22,Friday,3,urban_core,evening_17_21,cloudy,1,3.9,9,18.95,3.51,1,5.8,1,18.0
DLV-02886,2024-03-09,Saturday,3,suburban,morning_08_12,clear,1,1.5,2,1.93,14.83,0,4.5,1,11.0
DLV-02887,2024-05-10,Friday,5,urban_core,evening_17_21,clear,1,9.9,4,7.79,6.26,26,4.5,1,23.2
DLV-02888,2024-03-27,Wednesday,3,urban_core,morning_08_12,clear,1,2.5,9,12.54,3.24,3,7.8,1,28.1
DLV-02889,2024-08-05,Monday,8,urban_core,evening_17_21,cloudy,2,4.4,9,18.14,3.55,36,8.3,0,
DLV-02890,2024-10-31,Thursday,10,urban_core,afternoon_12_17,clear,2,5.9,11,17.37,7.02,31,8.4,0,
DLV-02891,2024-12-10,Tuesday,12,urban_core,morning_08_12,clear,2,6.6,1,1.61,4.48,17,8.2,0,
DLV-02892,2024-12-06,Friday,12,rural,afternoon_12_17,cloudy,1,2.2,2,4.57,23.78,13,1.0,1,9.5
DLV-02893,2024-06-09,Sunday,6,suburban,afternoon_12_17,snow,1,1.5,2,3.91,15.69,14,2.5,1,38.3
DLV-02894,2024-06-26,Wednesday,6,suburban,afternoon_12_17,rain,1,2.5,2,1.03,16.89,3,5.3,1,39.0
DLV-02895,2024-04-26,Friday,4,suburban,morning_08_12,clear,2,1.5,8,3.81,13.02,18,4.1,1,26.3
DLV-02896,2024-07-14,Sunday,7,urban_core,morning_08_12,cloudy,1,0.8,8,8.99,2.18,23,7.7,1,28.8
DLV-02897,2024-11-22,Friday,11,rural,evening_17_21,snow,1,1.2,10,14.62,31.99,29,1.0,0,
DLV-02898,2024-03-26,Tuesday,3,urban_core,morning_08_12,clear,1,0.8,8,8.34,4.96,12,5.5,1,18.8
DLV-02899,2024-10-15,Tuesday,10,urban_core,afternoon_12_17,clear,1,0.9,4,8.24,4.26,10,6.1,1,20.9
DLV-02900,2024-03-21,Thursday,3,urban_inner,afternoon_12_17,clear,1,0.5,8,6.61,7.75,27,3.7,1,21.8
DLV-02901,2024-05-31,Friday,5,urban_core,morning_08_12,rain,1,1.7,7,15.41,8.87,10,8.0,1,31.9
DLV-02902,2024-03-01,Friday,3,suburban,afternoon_12_17,clear,3,0.8,8,19.1,14.79,0,1.0,0,
DLV-02903,2024-03-01,Friday,3,urban_inner,afternoon_12_17,clear,1,1.8,1,0.64,9.33,3,4.7,1,24.0
DLV-02904,2024-12-19,Thursday,12,suburban,afternoon_12_17,clear,2,4.7,3,6.17,13.53,37,6.5,1,30.6
DLV-02905,2024-01-28,Sunday,1,urban_inner,afternoon_12_17,rain,1,1.8,10,28.96,8.05,33,5.5,1,37.2
DLV-02906,2024-02-12,Monday,2,urban_core,afternoon_12_17,clear,2,9.3,6,4.92,3.55,11,6.0,1,19.5
DLV-02907,2024-06-17,Monday,6,suburban,afternoon_12_17,rain,1,0.5,1,2.76,15.47,23,6.9,0,
DLV-02908,2024-03-26,Tuesday,3,urban_core,evening_17_21,rain,2,5.7,4,7.75,1.17,36,6.6,0,
DLV-02909,2024-06-25,Tuesday,6,urban_inner,morning_08_12,clear,2,0.9,9,17.06,8.7,31,8.8,1,43.9
DLV-02910,2024-01-17,Wednesday,1,urban_core,anytime,cloudy,1,8.2,7,3.08,3.4,18,6.8,1,27.1
DLV-02911,2024-04-07,Sunday,4,suburban,afternoon_12_17,clear,2,0.8,1,2.32,12.46,28,4.9,1,20.5
DLV-02912,2024-07-16,Tuesday,7,suburban,evening_17_21,snow,1,4.1,6,9.55,15.34,37,6.9,0,
DLV-02913,2024-04-07,Sunday,4,urban_inner,afternoon_12_17,cloudy,1,0.5,6,13.48,8.0,28,6.0,0,
DLV-02914,2024-03-05,Tuesday,3,rural,afternoon_12_17,rain,1,3.0,2,4.97,25.02,18,1.3,1,24.8
DLV-02915,2024-11-25,Monday,11,rural,anytime,clear,2,0.7,6,10.29,25.35,19,2.9,1,19.9
DLV-02916,2024-12-06,Friday,12,suburban,morning_08_12,clear,2,3.3,10,10.12,14.6,2,2.0,0,
DLV-02917,2024-01-05,Friday,1,suburban,morning_08_12,clear,1,3.0,2,1.36,11.65,39,5.4,1,31.7
DLV-02918,2024-01-02,Tuesday,1,urban_core,morning_08_12,clear,1,7.7,8,5.87,0.5,4,6.2,1,23.6
DLV-02919,2024-01-22,Monday,1,suburban,anytime,rain,2,3.0,7,18.49,16.47,22,1.2,1,25.6
DLV-02920,2024-04-21,Sunday,4,urban_core,afternoon_12_17,clear,2,1.6,6,3.8,0.79,4,7.1,0,
DLV-02921,2024-02-26,Monday,2,urban_core,afternoon_12_17,clear,3,0.6,10,13.39,3.43,29,6.5,0,
DLV-02922,2024-03-06,Wednesday,3,rural,evening_17_21,clear,1,3.2,6,7.22,25.25,31,1.0,1,15.9
DLV-02923,2024-11-25,Monday,11,suburban,afternoon_12_17,clear,1,0.5,9,23.73,11.17,23,3.5,0,
DLV-02924,2024-04-07,Sunday,4,urban_inner,evening_17_21,clear,1,5.3,9,14.31,9.02,34,4.2,1,27.0
DLV-02925,2024-05-23,Thursday,5,urban_core,afternoon_12_17,clear,1,0.9,10,29.9,2.53,31,6.5,1,32.7
DLV-02926,2024-05-04,Saturday,5,suburban,evening_17_21,rain,1,2.2,10,22.9,13.33,21,1.9,1,32.1
DLV-02927,2024-06-15,Saturday,6,urban_core,morning_08_12,clear,1,2.7,2,5.19,0.94,20,8.2,1,33.4
DLV-02928,2024-03-26,Tuesday,3,urban_core,morning_08_12,cloudy,1,1.4,3,1.7,9.75,27,7.2,1,36.5
DLV-02929,2024-03-16,Saturday,3,urban_core,afternoon_12_17,clear,1,3.3,10,9.83,5.57,33,5.0,0,
DLV-02930,2024-12-09,Monday,12,urban_inner,afternoon_12_17,cloudy,1,0.9,7,4.66,12.19,15,7.9,1,34.8
DLV-02931,2024-10-20,Sunday,10,suburban,afternoon_12_17,clear,1,0.5,11,17.07,17.83,10,4.0,1,21.4
DLV-02932,2024-02-28,Wednesday,2,urban_core,afternoon_12_17,rain,1,9.6,10,22.39,8.06,32,6.5,0,
DLV-02933,2024-05-17,Friday,5,suburban,morning_08_12,cloudy,1,1.2,9,6.81,13.26,37,2.4,1,31.8
DLV-02934,2024-04-08,Monday,4,urban_core,afternoon_12_17,clear,1,3.7,6,3.91,4.64,18,7.1,1,19.8
DLV-02935,2024-07-10,Wednesday,7,suburban,afternoon_12_17,clear,1,2.1,11,21.55,11.01,27,1.6,1,18.2
DLV-02936,2024-08-30,Friday,8,rural,morning_08_12,clear,2,3.3,1,0.92,28.26,28,3.8,1,24.7
DLV-02937,2024-11-14,Thursday,11,suburban,afternoon_12_17,rain,1,0.5,11,17.54,10.27,36,5.2,1,40.0
DLV-02938,2024-02-18,Sunday,2,rural,afternoon_12_17,cloudy,2,2.2,7,3.07,32.24,2,1.3,1,21.3
DLV-02939,2024-02-01,Thursday,2,rural,afternoon_12_17,clear,1,1.5,11,23.51,30.69,17,1.2,0,
DLV-02940,2024-10-03,Thursday,10,urban_inner,morning_08_12,clear,2,1.8,1,1.76,9.87,17,4.5,0,
DLV-02941,2024-01-20,Saturday,1,suburban,anytime,rain,1,10.2,5,10.24,12.32,11,3.9,0,
DLV-02942,2024-06-02,Sunday,6,rural,afternoon_12_17,rain,1,0.5,9,9.39,31.5,17,2.2,0,
DLV-02943,2024-03-08,Friday,3,urban_inner,morning_08_12,cloudy,2,4.2,10,10.52,3.26,31,6.9,0,
DLV-02944,2024-12-31,Tuesday,12,urban_core,afternoon_12_17,clear,1,1.2,11,27.1,4.18,35,7.6,1,32.5
DLV-02945,2024-08-01,Thursday,8,rural,evening_17_21,rain,2,1.0,10,22.4,28.46,18,1.0,1,19.5
DLV-02946,2024-05-22,Wednesday,5,suburban,afternoon_12_17,cloudy,1,0.9,9,16.79,18.89,3,2.4,0,
DLV-02947,2024-08-19,Monday,8,urban_core,evening_17_21,clear,2,1.3,1,2.0,0.61,10,7.4,1,25.6
DLV-02948,2024-07-31,Wednesday,7,urban_inner,morning_08_12,clear,2,1.3,6,3.32,12.07,2,4.8,1,14.1
DLV-02949,2024-03-19,Tuesday,3,suburban,evening_17_21,rain,3,0.9,3,7.83,17.47,26,5.6,0,
DLV-02950,2024-08-01,Thursday,8,urban_inner,afternoon_12_17,clear,1,3.3,9,21.41,11.63,15,5.8,1,15.5
DLV-02951,2024-04-25,Thursday,4,suburban,morning_08_12,clear,1,0.5,3,5.68,12.28,17,1.3,0,
DLV-02952,2024-04-01,Monday,4,suburban,afternoon_12_17,rain,3,1.2,2,5.56,15.35,29,3.4,0,
DLV-02953,2024-09-26,Thursday,9,suburban,anytime,cloudy,2,1.0,8,6.04,16.71,23,3.2,0,
DLV-02954,2024-06-16,Sunday,6,urban_inner,evening_17_21,rain,1,4.2,3,6.46,8.88,5,7.8,1,32.9
DLV-02955,2024-02-27,Tuesday,2,suburban,afternoon_12_17,clear,1,0.5,5,14.5,15.07,33,3.6,1,26.7
DLV-02956,2024-10-10,Thursday,10,suburban,morning_08_12,rain,1,8.5,6,6.82,15.46,11,4.4,1,25.7
DLV-02957,2024-01-26,Friday,1,suburban,afternoon_12_17,clear,3,0.6,10,3.41,12.09,22,3.3,1,18.5
DLV-02958,2024-03-06,Wednesday,3,urban_inner,morning_08_12,cloudy,1,1.4,10,22.84,6.04,35,7.3,0,
DLV-02959,2024-09-04,Wednesday,9,urban_inner,morning_08_12,clear,1,0.7,1,0.32,10.33,39,7.8,1,35.1
DLV-02960,2024-09-10,Tuesday,9,rural,afternoon_12_17,clear,1,1.0,7,18.59,26.19,14,1.0,1,11.2
DLV-02961,2024-02-13,Tuesday,2,urban_core,evening_17_21,clear,2,4.3,11,4.97,5.5,15,6.3,1,24.5
DLV-02962,2024-04-06,Saturday,4,urban_core,afternoon_12_17,cloudy,2,1.9,7,14.44,0.65,13,6.9,1,32.1
DLV-02963,2024-02-11,Sunday,2,urban_inner,morning_08_12,clear,1,0.5,5,6.59,7.36,14,7.2,1,28.6
DLV-02964,2024-08-14,Wednesday,8,suburban,afternoon_12_17,clear,1,0.5,9,7.64,18.52,11,2.5,1,15.7
DLV-02965,2024-09-18,Wednesday,9,urban_core,anytime,clear,3,0.8,11,29.98,5.15,34,3.9,0,
DLV-02966,2024-06-15,Saturday,6,urban_core,evening_17_21,clear,2,8.7,2,4.63,8.08,24,8.4,1,27.7
DLV-02967,2024-10-05,Saturday,10,urban_core,afternoon_12_17,cloudy,1,5.6,5,6.1,9.55,13,6.0,1,23.7
DLV-02968,2024-03-29,Friday,3,suburban,anytime,snow,2,1.7,2,2.13,16.72,1,3.0,1,38.1
DLV-02969,2024-06-26,Wednesday,6,urban_core,evening_17_21,clear,1,2.0,2,4.57,5.82,17,6.6,1,26.5
DLV-02970,2024-07-15,Monday,7,urban_inner,morning_08_12,cloudy,2,6.9,11,28.15,7.69,34,2.7,0,
DLV-02971,2024-11-02,Saturday,11,urban_inner,afternoon_12_17,snow,1,2.7,9,20.1,7.36,8,4.0,1,31.3
DLV-02972,2024-09-23,Monday,9,rural,anytime,cloudy,1,6.4,7,14.2,27.04,10,3.1,1,18.5
DLV-02973,2024-09-24,Tuesday,9,urban_inner,afternoon_12_17,cloudy,2,2.0,4,3.66,11.3,25,5.7,0,
DLV-02974,2024-03-14,Thursday,3,urban_core,morning_08_12,clear,1,0.7,11,28.63,5.15,2,8.6,1,32.4
DLV-02975,2024-01-08,Monday,1,urban_inner,afternoon_12_17,clear,1,3.9,8,18.59,10.57,4,8.2,0,
DLV-02976,2024-10-23,Wednesday,10,rural,afternoon_12_17,clear,1,2.2,11,18.66,32.95,31,1.0,1,20.2
DLV-02977,2024-06-12,Wednesday,6,suburban,anytime,clear,1,3.3,11,18.49,19.8,9,3.0,1,8.5
DLV-02978,2024-03-25,Monday,3,rural,afternoon_12_17,rain,2,0.5,4,7.35,30.1,37,1.6,0,
DLV-02979,2024-03-12,Tuesday,3,suburban,afternoon_12_17,clear,1,3.1,1,2.54,16.09,5,5.8,1,17.0
DLV-02980,2024-02-24,Saturday,2,urban_core,evening_17_21,clear,1,1.4,10,23.04,3.9,10,5.6,0,
DLV-02981,2024-02-16,Friday,2,suburban,afternoon_12_17,rain,1,1.2,3,7.84,16.83,16,4.0,0,
DLV-02982,2024-08-25,Sunday,8,urban_core,morning_08_12,clear,1,3.3,10,16.7,1.96,1,9.1,0,
DLV-02983,2024-04-13,Saturday,4,urban_inner,anytime,rain,1,2.7,1,1.99,8.3,23,7.1,1,35.5
DLV-02984,2024-07-28,Sunday,7,urban_core,afternoon_12_17,cloudy,2,3.1,2,5.21,1.45,4,8.0,0,
DLV-02985,2024-02-11,Sunday,2,urban_core,afternoon_12_17,clear,1,10.1,2,1.85,0.63,20,6.1,1,17.9
DLV-02986,2024-11-11,Monday,11,rural,afternoon_12_17,cloudy,2,3.6,7,10.49,28.97,5,3.4,1,20.5
DLV-02987,2024-09-24,Tuesday,9,urban_core,morning_08_12,cloudy,1,3.1,4,7.9,1.57,3,4.8,1,15.0
DLV-02988,2024-09-19,Thursday,9,rural,anytime,clear,1,2.9,10,27.71,26.39,8,2.6,1,19.8
DLV-02989,2024-12-01,Sunday,12,urban_core,afternoon_12_17,clear,1,1.5,9,3.08,5.81,4,4.6,0,
DLV-02990,2024-12-30,Monday,12,urban_core,afternoon_12_17,clear,1,5.5,2,1.75,7.37,3,9.9,0,
DLV-02991,2024-09-15,Sunday,9,rural,morning_08_12,cloudy,2,1.4,9,8.4,33.92,8,1.0,0,
DLV-02992,2024-10-09,Wednesday,10,suburban,afternoon_12_17,clear,1,3.6,6,7.09,8.34,17,2.8,1,25.5
DLV-02993,2024-04-23,Tuesday,4,suburban,evening_17_21,cloudy,1,1.0,10,10.61,11.42,15,6.0,0,
DLV-02994,2024-12-28,Saturday,12,urban_core,evening_17_21,clear,3,0.5,8,15.15,1.15,1,7.9,0,
DLV-02995,2024-02-09,Friday,2,urban_inner,anytime,clear,1,0.5,7,18.84,4.2,28,4.7,0,
DLV-02996,2024-08-07,Wednesday,8,suburban,afternoon_12_17,clear,1,3.0,11,22.22,15.57,35,3.7,0,
DLV-02997,2024-05-08,Wednesday,5,suburban,evening_17_21,clear,3,1.2,8,7.62,13.91,11,3.9,1,25.1
DLV-02998,2024-01-08,Monday,1,urban_inner,afternoon_12_17,clear,1,1.0,9,23.69,3.19,36,6.4,1,31.4
DLV-02999,2024-04-10,Wednesday,4,rural,evening_17_21,clear,2,2.7,8,16.05,29.0,33,1.5,1,22.2
DLV-03000,2024-06-24,Monday,6,suburban,evening_17_21,clear,1,0.5,6,5.35,18.64,34,3.0,1,28.0
DLV-03001,2024-04-16,Tuesday,4,rural,afternoon_12_17,snow,1,0.8,8,10.21,24.84,39,2.8,1,45.4
DLV-03002,2024-04-10,Wednesday,4,suburban,afternoon_12_17,clear,1,1.2,8,19.46,15.27,5,3.1,1,13.4
DLV-03003,2024-09-16,Monday,9,suburban,morning_08_12,cloudy,1,3.7,2,4.59,18.79,36,1.9,1,28.9
DLV-03004,2024-12-31,Tuesday,12,urban_core,afternoon_12_17,snow,1,2.4,2,3.71,1.85,35,6.7,0,
DLV-03005,2024-09-02,Monday,9,urban_inner,anytime,rain,1,5.8,11,7.6,7.75,19,5.8,0,
DLV-03006,2024-10-01,Tuesday,10,rural,morning_08_12,rain,2,1.2,1,2.47,23.59,15,2.3,0,
DLV-03007,2024-02-01,Thursday,2,urban_core,morning_08_12,clear,2,1.1,10,11.3,8.56,7,7.5,0,
DLV-03008,2024-05-16,Thursday,5,urban_core,morning_08_12,cloudy,1,0.5,2,4.77,5.75,21,5.2,0,
DLV-03009,2024-01-12,Friday,1,urban_core,evening_17_21,rain,1,9.1,7,14.34,2.67,4,7.9,0,
DLV-03010,2024-10-28,Monday,10,urban_core,afternoon_12_17,rain,1,2.1,11,11.15,3.94,4,6.9,1,31.1
DLV-03011,2024-01-16,Tuesday,1,rural,morning_08_12,cloudy,2,2.1,3,2.62,30.81,10,1.0,0,
DLV-03012,2024-05-08,Wednesday,5,rural,afternoon_12_17,clear,1,7.7,4,2.61,23.2,18,3.2,0,
DLV-03013,2024-03-03,Sunday,3,urban_inner,afternoon_12_17,snow,1,1.0,4,3.81,5.54,38,4.7,0,
DLV-03014,2024-04-18,Thursday,4,urban_core,afternoon_12_17,clear,1,1.2,4,2.9,5.16,16,9.9,0,
DLV-03015,2024-01-21,Sunday,1,suburban,evening_17_21,clear,3,3.2,2,3.93,16.68,36,6.0,1,27.8
DLV-03016,2024-06-06,Thursday,6,suburban,afternoon_12_17,clear,1,4.6,11,21.08,15.37,37,5.0,1,34.0
DLV-03017,2024-09-25,Wednesday,9,rural,afternoon_12_17,clear,1,3.6,6,11.3,23.66,17,1.0,1,6.5
DLV-03018,2024-06-10,Monday,6,urban_inner,morning_08_12,clear,1,4.7,1,2.03,11.0,8,6.7,1,17.7
DLV-03019,2024-09-16,Monday,9,urban_core,morning_08_12,clear,2,2.6,5,12.5,8.04,16,7.6,1,25.3
DLV-03020,2024-04-11,Thursday,4,urban_inner,afternoon_12_17,snow,2,6.0,2,5.53,11.02,32,4.7,0,
DLV-03021,2024-08-10,Saturday,8,rural,afternoon_12_17,clear,2,2.4,9,8.3,28.06,19,3.4,0,
DLV-03022,2024-02-28,Wednesday,2,suburban,afternoon_12_17,clear,2,0.8,2,3.77,12.29,17,3.5,0,
DLV-03023,2024-09-03,Tuesday,9,suburban,morning_08_12,rain,1,2.3,6,3.07,18.33,23,1.0,1,33.3
DLV-03024,2024-05-07,Tuesday,5,urban_core,morning_08_12,clear,1,3.7,4,2.5,3.1,12,9.4,0,
DLV-03025,2024-10-09,Wednesday,10,suburban,evening_17_21,clear,2,3.2,6,12.4,14.41,39,5.8,0,
DLV-03026,2024-11-20,Wednesday,11,suburban,afternoon_12_17,clear,1,0.8,2,3.23,16.78,27,3.4,1,23.3
DLV-03027,2024-01-25,Thursday,1,urban_core,evening_17_21,clear,1,0.5,2,4.69,8.31,2,8.1,1,27.8
DLV-03028,2024-05-10,Friday,5,urban_inner,evening_17_21,clear,2,0.9,7,10.15,5.84,35,6.3,1,34.4
DLV-03029,2024-12-18,Wednesday,12,urban_core,afternoon_12_17,cloudy,2,12.4,3,1.93,8.41,10,6.5,1,29.0
DLV-03030,2024-07-14,Sunday,7,urban_core,evening_17_21,rain,3,0.6,3,7.96,2.87,38,10.0,0,
DLV-03031,2024-10-07,Monday,10,urban_core,afternoon_12_17,cloudy,3,1.9,7,3.67,6.91,20,6.3,0,
DLV-03032,2024-06-02,Sunday,6,urban_core,morning_08_12,clear,1,3.1,8,6.48,6.49,36,7.3,1,34.8
DLV-03033,2024-05-12,Sunday,5,urban_inner,afternoon_12_17,clear,2,6.3,7,7.33,8.21,1,4.1,0,
